x,y,xvar,yvar,cov,ts,mfgID,GID
188445.6473,1997359.662,0.4851,0.3098,0.0165,2/14/2018 7:07:00 AM,40,"""2018-40-1-045"""
188601.0809,1997438.996,0.3174,0.2207,-0.0552,2/14/2018 7:17:40 AM,27,"""2018-27-1-045"""
188500.9389,1997643.477,0.4041,0.2482,-0.1084,2/14/2018 7:35:00 AM,305,"""2018-305-1-045"""
188654.7086,1997341.82,0.3169,0.3072,-0.153,2/14/2018 8:25:00 AM,12,"""2018-12-2-045"""
188506.2275,1997363.746,0.1302,0.5547,-0.0207,2/14/2018 8:33:40 AM,5,"""2018-5-2-045"""
188478.7468,1997366.708,0,0,0,2/14/2018 8:38:00 AM,366,"""2018-366-2-045"""
188433.5109,1997358.601,0.8437,0.9208,-0.2572,2/14/2018 8:58:20 AM,40,"""2018-40-2-045"""
188622.1966,1997480.583,0.6272,0.1979,0.2319,2/14/2018 9:15:20 AM,13,"""2018-13-2-045"""
188530.4843,1997244.076,0,0,0,2/14/2018 9:34:00 AM,31,"""2018-31-3-045"""
188458.5901,1997371.009,0.6244,3.3782,-0.7577,2/14/2018 9:45:00 AM,366,"""2018-366-4-045"""
188548.2254,1997726.268,0.5372,0.3411,0.1431,2/14/2018 11:32:00 AM,305,"""2018-305-2-045"""
188624.6593,1997875.1,35.3026,10.0723,14.5727,2/14/2018 11:46:00 AM,8,"""2018-8-2-045"""
188466.5221,1997339.966,0,0,0,2/15/2018 6:28:40 AM,13,"""2018-13-1-046"""
188531.8779,1997231.265,0.6038,0.2422,0.2571,2/15/2018 6:34:20 AM,31,"""2018-31-1-046"""
188674.2308,1997349.378,0.1964,0.1794,-0.034,2/15/2018 6:43:20 AM,12,"""2018-12-1-046"""
188495.209,1997373.444,0.5991,0.5191,-0.0086,2/15/2018 6:50:20 AM,5,"""2018-5-1-046"""
188449.3403,1997351.124,0.2991,0.2267,0.0306,2/15/2018 6:55:20 AM,40,"""2018-40-1-046"""
188595.3937,1997466.316,0.4739,0.583,0.086,2/15/2018 7:08:00 AM,27,"""2018-27-1-046"""
188385.727,1997582.117,1.1195,1.9894,-0.0652,2/15/2018 7:34:00 AM,305,"""2018-305-1-046"""
188593.3974,1997460.965,0.3147,0.4143,0.1013,2/15/2018 8:08:00 AM,27,"""2018-27-2-046"""
188628.9651,1997478.469,0.6132,0.2826,0.0899,2/15/2018 8:12:00 AM,13,"""2018-13-2-046"""
188490.7462,1997376.291,0,0,0,2/15/2018 8:19:00 AM,5,"""2018-5-2-046"""
188456.1127,1997372.153,0.8982,3.8951,-1.1921,2/15/2018 8:22:00 AM,366,"""2018-366-2-046"""
188447.0121,1997362.699,0.5508,0.2554,0.0393,2/15/2018 8:27:20 AM,40,"""2018-40-2-046"""
188527.7474,1997221.623,0.6011,1.0528,0.2878,2/15/2018 8:46:20 AM,31,"""2018-31-2-046"""
188657.4939,1997940.375,1.4162,0.8984,-0.5307,2/13/2018 9:15:00 AM,8,"""2018-8-101-044"""
188497.9278,1997382.97,0,0,0,2/13/2018 11:05:00 AM,5,"""2018-5-101-044"""
188453.5826,1997393.472,22.9929,2.2395,2.6926,2/13/2018 11:13:20 AM,366,"""2018-366-101-044"""
188579.976,1997450.972,1.5168,0.4346,-0.0491,2/13/2018 11:29:00 AM,27,"""2018-27-101-044"""
188527.4335,1997748.204,0.1638,0.2753,-0.0532,2/14/2018 9:14:00 AM,305,"""2018-305-101-045"""
188687.0231,1997881.766,1.0385,0.5686,-0.1473,2/14/2018 9:29:00 AM,8,"""2018-8-101-045"""
188583.1719,1997459.906,0.2432,0.7423,-0.1855,2/14/2018 11:29:00 AM,27,"""2018-27-101-045"""
188650.6012,1997501.548,7.8333,9.5797,7.4732,2/14/2018 11:50:00 AM,13,"""2018-13-101-045"""
188451.0678,1997388.448,0,0,0,2/14/2018 11:53:00 AM,5,"""2018-5-101-045"""
188504.5916,1997298.539,0.4765,0.1311,0.066,2/16/2018 6:32:00 AM,13,"""2018-13-1-047"""
188534.4973,1997226.426,0.4376,1.649,0.6049,2/16/2018 6:37:00 AM,31,"""2018-31-1-047"""
188490.9764,1997355.332,0.1983,0.3806,0.1326,2/16/2018 6:53:20 AM,5,"""2018-5-1-047"""
188461.0755,1997365.942,0.4151,2.112,-0.4763,2/16/2018 6:57:00 AM,366,"""2018-366-1-047"""
188595.0278,1997471.172,0.63,0.3721,0.1029,2/16/2018 7:30:20 AM,27,"""2018-27-1-047"""
188469.1009,1997705.348,0.6505,0.2784,0.1477,2/16/2018 7:55:00 AM,305,"""2018-305-1-047"""
188630.9233,1997069.542,0.4317,0.2765,-0.1194,2/16/2018 9:34:00 AM,12,"""2018-12-2-047"""
188594.6445,1997486.757,1.2859,1.0003,-0.6909,2/16/2018 10:00:00 AM,27,"""2018-27-2-047"""
188592.6331,1997465.127,0.4481,0.4411,0.1466,2/16/2018 11:47:00 AM,27,"""2018-27-4-047"""
188538.7595,1997235.019,0.0448,0.1373,0.0646,2/16/2018 9:17:00 AM,31,"""2018-31-101-047"""
188366.3704,1997152.979,1.0558,0.4382,-0.271,2/16/2018 9:55:30 AM,366,"""2018-366-102-047"""
188511.7087,1997308.638,0,0,0,2/17/2018 6:31:20 AM,13,"""2018-13-1-048"""
188540.6149,1997224.765,0.1844,0.1816,0.0828,2/17/2018 6:37:40 AM,31,"""2018-31-1-048"""
188626.2345,1997369.954,0.3304,0.2452,-0.158,2/17/2018 6:46:20 AM,12,"""2018-12-1-048"""
188443.7062,1997354.02,0.5178,0.3462,0.03,2/17/2018 6:58:00 AM,40,"""2018-40-1-048"""
188599.2639,1997465.018,0.3325,0.3812,0.1064,2/17/2018 7:17:00 AM,27,"""2018-27-1-048"""
188450.8545,1997604.614,0,0,0,2/17/2018 7:31:40 AM,305,"""2018-305-1-048"""
188491.1174,1997364.522,0.4374,0.4439,0.0369,2/17/2018 8:16:00 AM,5,"""2018-5-2-048"""
188453.2612,1997350.693,0,0,0,2/17/2018 8:20:20 AM,40,"""2018-40-2-048"""
188587.3799,1997470.595,0.4815,1.0135,-0.0158,2/17/2018 8:28:00 AM,27,"""2018-27-2-048"""
188653.7919,1997470.422,0.3955,0.7236,-0.1367,2/17/2018 8:45:40 AM,13,"""2018-13-3-048"""
188504.8025,1997200.253,5.6612,1.5988,1.7424,2/17/2018 9:29:40 AM,31,"""2018-31-2-048"""
188453.7942,1997585.084,0.6714,2.322,0.0603,2/17/2018 9:50:40 AM,305,"""2018-305-2-048"""
188679.9936,1997971.93,0.4394,0.1692,-0.1267,2/17/2018 10:09:40 AM,8,"""2018-8-2-048"""
188424.0819,1997343.975,0,0,0,2/20/2018 6:40:20 AM,305,"""2018-305-1-051"""
188574.6558,1997469.391,0.544,0.4538,-0.0033,2/20/2018 6:57:00 AM,27,"""2018-27-1-051"""
188705.8373,1997864.387,0,0,0,2/20/2018 7:09:00 AM,8,"""2018-8-1-051"""
188605.016,1997477.086,0.7913,0.0886,0.0032,2/20/2018 8:28:20 AM,27,"""2018-27-2-051"""
188626.608,1997525.586,1.5168,0.7255,-0.0208,2/20/2018 8:47:20 AM,13,"""2018-13-2-051"""
188696.4761,1997909.291,0.2906,0.1817,0.0246,2/20/2018 10:24:20 AM,8,"""2018-8-2-051"""
188523.3733,1997198.075,1.0526,0.4535,0.0452,2/20/2018 10:51:20 AM,31,"""2018-31-3-051"""
188458.4003,1997373.161,0,0,0,2/17/2018 9:41:40 AM,366,"""2018-366-101-048"""
188480.2186,1997342.658,1.2805,2.778,-0.6753,2/17/2018 9:57:00 AM,5,"""2018-5-101-048"""
188609.3458,1997505.059,0.4535,0.8495,0.1134,2/17/2018 10:19:20 AM,13,"""2018-13-101-048"""
188590.45,1997472.969,0.6096,0.5234,0.0159,2/17/2018 10:40:00 AM,27,"""2018-27-101-048"""
188423.4575,1997712.398,16.3829,1.7888,-0.256,2/17/2018 11:10:40 AM,305,"""2018-305-101-048"""
188554.487,1997911.811,1.0425,0.641,0.2883,2/17/2018 11:34:00 AM,8,"""2018-8-101-048"""
188454.8291,1997347.184,0,0,0,2/17/2018 11:57:20 AM,40,"""2018-40-101-048"""
188505.0109,1997320.976,0,0,0,2/20/2018 6:35:00 AM,13,"""2018-13-101-051"""
188484.9602,1997364.617,0.3933,0.6322,-0.1083,2/20/2018 6:46:00 AM,5,"""2018-5-101-051"""
188456.6496,1997354.583,0.147,0.2496,-0.0937,2/20/2018 6:52:20 AM,366,"""2018-366-101-051"""
188453.4826,1997355.482,0.1792,0.2324,-0.0313,2/20/2018 6:59:00 AM,40,"""2018-40-101-051"""
188441.9148,1997353.778,0,0,0,2/20/2018 7:05:30 AM,305,"""2018-305-101-051"""
188529.1531,1997274.581,0,0,0,2/20/2018 7:16:00 AM,31,"""2018-31-101-051"""
188456.5611,1997358.508,15.8297,1.818,-0.8448,2/20/2018 8:26:40 AM,5,"""2018-5-102-051"""
188418.8852,1997351.288,5.2242,0.9478,-0.7422,2/20/2018 8:37:00 AM,305,"""2018-305-102-051"""
188439.0096,1997152.731,26.9028,2.5078,-2.0228,2/20/2018 9:09:00 AM,366,"""2018-366-102-051"""
188480.6287,1997361.279,0.3225,0.4287,-0.0526,2/20/2018 9:56:00 AM,5,"""2018-5-103-051"""
188445.2698,1997354.962,0.4064,0.331,-0.0133,2/20/2018 10:02:00 AM,40,"""2018-40-103-051"""
188374.93,1997208.784,1.9764,0.6535,-0.3218,2/20/2018 10:38:20 AM,13,"""2018-13-102-051"""
188379.761,1997160.697,3.9807,0.852,-0.017,2/20/2018 10:47:40 AM,366,"""2018-366-103-051"""
188620.5743,1997482.825,0.6737,0.5506,0.5205,2/21/2018 7:17:40 AM,13,"""2018-13-1-052"""
188595.2973,1997462.138,0.4275,0.3499,0.1521,2/21/2018 7:21:40 AM,27,"""2018-27-1-052"""
188579.9271,1997478.769,2.1989,0.9087,0.528,2/21/2018 8:40:00 AM,27,"""2018-27-2-052"""
188527.7935,1997223.866,1.2404,0.7812,0.7136,2/21/2018 10:11:40 AM,31,"""2018-31-1-052"""
188664.2216,1997216.201,0,0,0,2/21/2018 10:38:00 AM,12,"""2018-12-1-052"""
188601.2899,1997468.117,0.3814,0.3549,0.1534,2/21/2018 11:31:00 AM,27,"""2018-27-3-052"""
188497.8036,1997257.711,0.5086,0.3462,0.1652,2/21/2018 11:40:20 AM,13,"""2018-13-2-052"""
188532.5241,1997217.183,0.7896,0.9694,0.5749,2/21/2018 11:52:00 AM,31,"""2018-31-2-052"""
188415.6184,1997390.451,31.8289,34.2661,-30.9261,2/21/2018 7:21:40 AM,40,"""2018-40-101-052"""
188513.3923,1997194.98,1.6551,1.0547,0.4399,2/21/2018 7:56:00 AM,31,"""2018-31-101-052"""
188629.9171,1997032.29,0,0,0,2/21/2018 8:25:00 AM,12,"""2018-12-101-052"""
188394.2956,1997124.612,18.7058,6.2195,-8.7778,2/21/2018 10:31:20 AM,366,"""2018-366-102-052"""
188516.482,1997257.833,0.2507,1.7737,-0.0473,2/21/2018 11:02:00 AM,13,"""2018-13-101-052"""
188472.7695,1997362.933,0.3542,0.491,0.0441,2/21/2018 11:10:40 AM,5,"""2018-5-101-052"""
188443.2967,1997352.588,0.4336,0.3915,-0.0794,2/21/2018 11:17:20 AM,40,"""2018-40-102-052"""
188358.6972,1997158.145,0.684,0.3177,-0.0954,2/21/2018 11:54:20 AM,366,"""2018-366-103-052"""
188588.3855,1997469.197,0.2798,0.4693,0.083,2/22/2018 8:04:10 AM,27,"""2018-27-1-053"""
188722.4456,1997851.689,0.6406,1.9241,-0.5635,2/22/2018 6:51:20 AM,8,"""2018-8-1-053"""
188626.7959,1997063.526,0.3586,0.7637,-0.1894,2/22/2018 7:38:00 AM,12,"""2018-12-1-053"""
188573.3688,1997467.225,0.4254,0.4806,-0.0346,2/22/2018 7:55:40 AM,27,"""2018-27-2-053"""
188630.0495,1997484.259,0,0,0,2/22/2018 8:04:00 AM,13,"""2018-13-1-053"""
188702.7935,1997891.423,0,0,0,2/22/2018 8:20:00 AM,8,"""2018-8-2-053"""
188453.8026,1997366.938,0.4365,0.0929,0.0769,2/22/2018 8:59:00 AM,40,"""2018-40-1-053"""
188627.0246,1997437.997,0,0,0,2/22/2018 9:23:00 AM,13,"""2018-13-2-053"""
188727.1101,1997912.007,0.8761,0.2865,0.0661,2/22/2018 9:44:40 AM,8,"""2018-8-3-053"""
188511.5742,1997311.339,1.5454,3.0294,2.0481,2/22/2018 6:39:00 AM,13,"""2018-13-101-053"""
188496.9162,1997350.709,1.2292,0.2211,0.2019,2/22/2018 6:49:00 AM,5,"""2018-5-101-053"""
188442.6784,1997363.183,1.8278,2.7734,-1.7788,2/22/2018 6:56:20 AM,366,"""2018-366-101-053"""
188442.9889,1997355.488,0.4963,0.3786,-0.0417,2/22/2018 7:03:00 AM,40,"""2018-40-101-053"""
188461.1527,1997384.578,0.2934,1.1346,0.1471,2/22/2018 7:15:00 AM,305,"""2018-305-101-053"""
188474.5934,1997371.165,1.5937,1.6429,-0.9611,2/22/2018 7:46:20 AM,5,"""2018-5-102-053"""
188473.7066,1997377.501,4.4109,1.0459,-0.173,2/22/2018 7:53:40 AM,366,"""2018-366-102-053"""
188472.6353,1997386.103,5.1116,1.2121,-0.6189,2/22/2018 7:59:40 AM,40,"""2018-40-102-053"""
188404.3015,1997049.209,0,0,0,2/22/2018 8:32:00 AM,31,"""2018-31-102-053"""
188631.0498,1997044.582,0.9389,0.2189,-0.0221,2/22/2018 9:06:00 AM,12,"""2018-12-101-053"""
188545.3028,1997214.797,0.4479,0.7186,0.003,2/22/2018 9:27:00 AM,31,"""2018-31-104-053"""
188410.1896,1997165.749,0.6338,0.5671,0.1662,2/22/2018 9:50:20 AM,366,"""2018-366-103-053"""
188354.0287,1997128.835,57.2548,47.0055,49.2879,2/22/2018 11:03:00 AM,366,"""2018-366-104-053"""
188611.1145,1997064.87,0.2883,0.2298,-0.011,2/22/2018 11:32:20 AM,12,"""2018-12-102-053"""
188439.6293,1997355.814,0.6779,0.4638,-0.1139,2/23/2018 6:38:00 AM,305,"""2018-305-1-054"""
188438.8814,1997348.466,0.6536,0.4565,-0.2016,2/23/2018 6:42:00 AM,40,"""2018-40-1-054"""
188490.5934,1997368.424,0.2828,0.573,0.1372,2/23/2018 7:43:30 AM,5,"""2018-5-1-054"""
188654.6706,1997342.367,0.3498,0.1861,-0.1328,2/23/2018 7:46:00 AM,12,"""2018-12-1-054"""
188675.7659,1997347.787,0.2044,0.2155,0.0154,2/23/2018 7:00:20 AM,12,"""2018-12-2-054"""
188527.9469,1997214.713,0.6459,0.6776,0.2095,2/23/2018 7:10:40 AM,31,"""2018-31-1-054"""
188389.6871,1997130.701,3.3612,14.9655,5.4435,2/23/2018 7:25:00 AM,366,"""2018-366-1-054"""
188590.1715,1997419.843,0.4762,1.2008,0.0497,2/23/2018 7:43:20 AM,13,"""2018-13-1-054"""
188592.4284,1997460.658,0.3327,0.4383,0.1563,2/23/2018 7:48:00 AM,27,"""2018-27-1-054"""
188418.4478,1997367.198,6.3476,1.7444,-2.0087,2/23/2018 8:48:00 AM,40,"""2018-40-2-054"""
188399.8261,1997316.878,0.3017,0.5085,-0.0711,2/23/2018 9:06:00 AM,29,"""2018-29-1-054"""
188521.31,1997378.068,0,0,0,2/23/2018 9:16:00 AM,13,"""2018-13-2-054"""
188545.9774,1997344.468,0.8492,0.2287,-0.2743,2/23/2018 9:20:00 AM,13,"""2018-13-3-054"""
188511.7345,1997203.14,0,0,0,2/23/2018 9:27:20 AM,31,"""2018-31-2-054"""
188384.5259,1997180.444,0,0,0,2/23/2018 9:39:00 AM,366,"""2018-366-2-054"""
188590.9447,1997469.243,0.5679,0.4776,0.0937,2/23/2018 10:00:00 AM,27,"""2018-27-2-054"""
188499.0358,1997370.689,0.3522,0.5878,0.055,2/23/2018 10:15:00 AM,5,"""2018-5-3-054"""
188451.8197,1997353.314,0.2524,0.1928,-0.0066,2/23/2018 10:18:40 AM,40,"""2018-40-3-054"""
188406.9563,1997316.979,0.4187,0.4135,0.028,2/23/2018 10:23:20 AM,29,"""2018-29-2-054"""
188409.5193,1997187.509,1.2552,0.4859,0.0291,2/23/2018 10:39:40 AM,366,"""2018-366-3-054"""
188598.2085,1997098.203,0.5462,0.9568,-0.1278,2/23/2018 11:07:00 AM,12,"""2018-12-3-054"""
188523.6786,1997220.287,0,0,0,2/23/2018 11:22:00 AM,31,"""2018-31-3-054"""
188569.2381,1997475.27,0.6896,0.4273,0.1288,2/23/2018 11:39:00 AM,27,"""2018-27-3-054"""
188449.7145,1997350.05,0.2559,0.219,0.0131,2/25/2018 7:14:00 AM,40,"""2018-40-101-056"""
188462.925,1997353.153,0.0547,0.799,-0.1377,2/25/2018 7:23:00 AM,366,"""2018-366-101-056"""
188420.8791,1997318.46,9.2469,3.0615,3.7505,2/25/2018 7:30:20 AM,29,"""2018-29-101-056"""
188633.0772,1997368.329,0.4156,0.856,-0.3161,2/25/2018 7:41:40 AM,12,"""2018-12-101-056"""
188530.4915,1997233.269,0.7538,0.1778,0.2033,2/25/2018 7:50:20 AM,31,"""2018-31-101-056"""
188549.2245,1997485.223,0.7562,1.3503,-0.4729,2/25/2018 8:49:00 AM,27,"""2018-27-101-056"""
188621.8027,1997127.16,0.0231,1.7512,0.0147,2/25/2018 9:53:20 AM,12,"""2018-12-102-056"""
188512.6225,1997218.613,2.4263,0.5947,0.1027,2/25/2018 10:08:00 AM,31,"""2018-31-102-056"""
188380.3933,1997170.938,2.5076,0.6441,0.3454,2/25/2018 10:21:00 AM,366,"""2018-366-102-056"""
188482.5743,1997359.268,0.2608,0.39,-0.0682,2/25/2018 10:41:20 AM,5,"""2018-5-102-056"""
188468.9998,1997365.553,0,0,0,2/25/2018 10:47:00 AM,40,"""2018-40-102-056"""
188460.7988,1997335.115,44.6623,1.2912,-1.2126,2/25/2018 11:08:00 AM,305,"""2018-305-102-056"""
188416.0006,1997353.027,0.8426,1.9527,-0.6874,2/25/2018 11:15:40 AM,29,"""2018-29-102-056"""
188571.1581,1997464.113,0.4758,0.4046,0.0807,2/25/2018 11:26:20 AM,27,"""2018-27-103-056"""
188627.8239,1997397.969,2.4036,16.1561,-3.7636,2/25/2018 11:31:00 AM,12,"""2018-12-103-056"""
188504.4381,1997305.506,0.3472,0.3334,0.0184,2/25/2018 11:45:20 AM,13,"""2018-13-102-056"""
188522.9852,1997220.156,0.8841,0.3663,0.0829,2/25/2018 11:51:40 AM,31,"""2018-31-103-056"""
188381.443,1997191.28,4.7118,2.3777,1.8098,2/25/2018 12:03:00 PM,366,"""2018-366-103-056"""
188441.43,1997382.332,4.4417,10.8815,-5.8172,2/25/2018 12:25:00 PM,40,"""2018-40-103-056"""
188479.5039,1997365.459,0.7568,1.0873,-0.4639,2/25/2018 12:29:40 PM,5,"""2018-5-103-056"""
188628.5,1997418.861,0.6703,3.0172,0.0735,2/25/2018 12:40:20 PM,27,"""2018-27-104-056"""
188614.4486,1997404.773,0.4386,7.611,0.2034,2/25/2018 12:51:20 PM,12,"""2018-12-104-056"""
188526.3604,1997335.667,0.3989,0.5144,0.0796,2/25/2018 12:59:40 PM,13,"""2018-13-103-056"""
188616.9046,1997503.597,0.4661,1.2503,0.1035,2/27/2018 8:07:20 AM,13,"""2018-13-101-058"""
188633.7881,1997498.277,0.2924,1.3812,0.0524,2/27/2018 8:22:40 AM,13,"""2018-13-102-058"""
188630.7129,1997498.44,0.3177,0.5336,0.022,2/27/2018 8:44:00 AM,13,"""2018-13-104-058"""
188631.811,1997506.135,0.5744,1.1726,0.3028,2/27/2018 9:05:20 AM,13,"""2018-13-106-058"""
188620.2404,1997498.633,0.6535,0.6057,0.1774,2/27/2018 9:18:00 AM,13,"""2018-13-107-058"""
188603.3845,1997465.175,0.2627,0.349,0.0885,2/27/2018 9:34:00 AM,13,"""2018-13-108-058"""
188627.858,1997503.811,0.5208,0.7709,0.0483,2/27/2018 9:51:00 AM,13,"""2018-13-109-058"""
188459.9141,1997373.171,0.6238,3.9091,-0.6929,2/27/2018 10:13:20 AM,40,"""2018-40-101-058"""
188435.0294,1997326.15,0.3879,0.3992,0.1895,2/27/2018 10:20:00 AM,29,"""2018-29-101-058"""
188461.4776,1997326.512,0.4087,0.3088,-0.1759,2/27/2018 10:30:00 AM,5,"""2018-5-101-058"""
188512.186,1997206.075,2.9079,0.9342,0.767,2/27/2018 10:41:00 AM,31,"""2018-31-101-058"""
188407.4399,1997162.239,0.9687,0.7674,0.3676,2/27/2018 10:55:20 AM,366,"""2018-366-101-058"""
188510.8944,1997191.676,0.9597,0.2792,0.0593,2/27/2018 11:07:20 AM,31,"""2018-31-102-058"""
188450.6821,1997380.846,1.6676,6.4359,-2.0145,2/27/2018 11:32:00 AM,40,"""2018-40-102-058"""
188478.8979,1997362.597,0.5503,0.9735,-0.3287,2/27/2018 11:37:40 AM,5,"""2018-5-102-058"""
188409.8116,1997320.529,0,0,0,2/27/2018 11:44:30 AM,29,"""2018-29-102-058"""
188534.6262,1997333.669,0.6191,0.6933,0.1128,2/27/2018 12:03:20 PM,13,"""2018-13-110-058"""
188590.7008,1997470.946,0.4926,1.0598,-0.0163,2/27/2018 12:12:20 PM,27,"""2018-27-102-058"""
188518.8979,1997222.515,0,0,0,2/27/2018 12:22:30 PM,31,"""2018-31-103-058"""
188381.3965,1997211.138,2.2521,1.0687,0.3079,2/27/2018 12:39:20 PM,366,"""2018-366-102-058"""
188385.4159,1997236.432,0.296,0.3733,-0.0005,2/27/2018 12:52:20 PM,13,"""2018-13-111-058"""
188420.3845,1997331.518,0.4986,0.6845,0.3073,2/27/2018 1:03:00 PM,29,"""2018-29-103-058"""
188440.8926,1997360.505,0,0,0,2/27/2018 1:10:00 PM,40,"""2018-40-103-058"""
188462.7599,1997353.512,0.0561,0.6,-0.1121,2/28/2018 6:22:00 AM,40,"""2018-40-101-059"""
188475.8792,1997355.98,0.3264,0.211,0.0142,2/28/2018 6:30:40 AM,5,"""2018-5-101-059"""
188403.0979,1997206.883,1.0808,0.6828,-0.4004,2/28/2018 7:10:20 AM,366,"""2018-366-101-059"""
188593.0354,1997468.263,0.4474,0.7896,0.0468,2/28/2018 7:58:00 AM,27,"""2018-27-101-059"""
188570.4135,1997431.053,0.557,0.7618,0.1301,2/28/2018 8:04:20 AM,40,"""2018-40-102-059"""
188437.9651,1997369.907,1.6896,0.6589,-0.502,2/28/2018 9:46:00 AM,40,"""2018-40-103-059"""
188471.2217,1997381.301,0,0,0,2/28/2018 9:54:00 AM,5,"""2018-5-103-059"""
188589.3256,1997470.884,0.5037,0.5956,0.0217,2/28/2018 11:00:20 AM,27,"""2018-27-103-059"""
188592.2102,1997469.3,0,0,0,2/28/2018 11:41:00 AM,27,"""2018-27-107-059"""
188589.5985,1997460.006,1.2698,0.5773,-0.2046,2/28/2018 12:33:40 PM,27,"""2018-27-111-059"""
188603.5353,1997471.331,0.4508,0.2979,0.2129,2/28/2018 12:46:20 PM,27,"""2018-27-112-059"""
188602.5191,1997464.302,0.2441,0.3715,0.0674,2/28/2018 12:58:20 PM,27,"""2018-27-114-059"""
188367.2456,1997192.411,0.9885,0.4983,-0.2459,2/28/2018 1:19:20 PM,366,"""2018-366-103-059"""
188372.3099,1997139.898,0.7622,0.7455,0.0938,3/1/2018 8:55:00 AM,366,"""2018-366-101-060"""
188383.738,1997145.636,1.9599,1.2252,0.5341,3/1/2018 9:08:00 AM,366,"""2018-366-102-060"""
188377.8865,1997212.906,8.7606,2.9826,4.0877,3/1/2018 9:20:00 AM,366,"""2018-366-103-060"""
188393.2159,1997133.039,8.4875,2.9509,-3.3474,3/1/2018 9:48:15 AM,366,"""2018-366-106-060"""
188390.4982,1997147.796,3.2783,1.5575,0.9373,3/1/2018 10:04:20 AM,366,"""2018-366-107-060"""
188371.5059,1997156.833,1.9428,0.6685,-0.2138,3/1/2018 10:55:20 AM,366,"""2018-366-110-060"""
188449.5719,1997358.792,0.2875,0.2755,0.0278,3/1/2018 11:25:00 AM,40,"""2018-40-101-060"""
188602.7042,1997408.08,1.2911,6.8658,-1.1189,3/1/2018 11:42:40 AM,27,"""2018-27-101-060"""
188602.6266,1997456.149,0.5382,0.2396,-0.1988,3/1/2018 12:23:20 PM,27,"""2018-27-102-060"""
188438.0988,1997414.806,13.763,62.907,-27.4876,3/1/2018 1:05:00 PM,40,"""2018-40-103-060"""
188450.7008,1997372.562,0.6653,0.2664,-0.2533,3/3/2018 11:28:40 AM,40,"""2018-40-101-062"""
188446.1416,1997357.209,0.3753,0.3432,-0.0186,3/6/2018 7:09:20 AM,40,"""2018-40-101-065"""
188413.6817,1997314.32,2.6605,1.8953,1.7796,3/6/2018 7:16:20 AM,29,"""2018-29-101-065"""
188447.7401,1997362.417,0.3993,0.2781,0.0403,3/6/2018 8:29:40 AM,40,"""2018-40-102-065"""
188442.4445,1997360.666,0.6575,0.3737,-0.0364,3/6/2018 9:46:00 AM,40,"""2018-40-104-065"""
188428.5611,1997372.053,2.6356,0.7762,-0.084,3/6/2018 11:10:00 AM,40,"""2018-40-105-065"""
188444.7501,1997357.078,0.4354,0.357,-0.0253,3/7/2018 7:05:00 AM,40,"""2018-40-101-066"""
188438.0464,1997362.888,1.0345,0.5166,-0.1788,3/7/2018 11:21:20 AM,40,"""2018-40-104-066"""
188449.2539,1997369.838,0.7711,0.1972,-0.1322,3/8/2018 7:55:20 AM,40,"""2018-40-101-067"""
188407.9285,1997306.032,0.3908,2.1725,0.3344,3/8/2018 8:03:40 AM,29,"""2018-29-101-067"""
188442.5869,1997356.052,0.5112,0.4081,-0.0663,3/8/2018 9:29:40 AM,40,"""2018-40-102-067"""
188408.989,1997323.639,0.2879,0.1878,0.173,3/8/2018 9:36:00 AM,29,"""2018-29-102-067"""
188456.6894,1997362.712,0.491,1.6264,-0.5912,3/8/2018 11:51:00 AM,40,"""2018-40-104-067"""
188461.614,1997348.642,0,0,0,3/9/2018 6:15:00 AM,40,"""2018-40-101-068"""
188417.1061,1997301.139,1.1923,2.2362,0.8874,3/9/2018 6:32:00 AM,29,"""2018-29-101-068"""
188447.2729,1997359.294,0.6511,0.7873,-0.3588,3/9/2018 7:46:20 AM,40,"""2018-40-102-068"""
188462.674,1997356.151,0.0854,0.7772,-0.0981,3/10/2018 6:16:20 AM,40,"""2018-40-101-069"""
188404.3406,1997291.605,0.508,0.501,-0.061,3/10/2018 6:29:40 AM,29,"""2018-29-101-069"""
188450.2812,1997356.905,0.524,0.5376,-0.2726,3/10/2018 9:18:40 AM,40,"""2018-40-102-069"""
188441.7854,1997360.959,0.6871,0.3965,-0.0556,3/10/2018 11:22:00 AM,40,"""2018-40-103-069"""
188468.1493,1997365.806,0.3304,0.1313,-0.1385,3/11/2018 6:22:00 AM,40,"""2018-40-101-070"""
188459.6941,1997367.732,0.3766,3.7119,-0.1545,3/11/2018 7:55:00 AM,40,"""2018-40-102-070"""
188443.0179,1997372.356,1.236,0.2871,-0.2043,3/11/2018 10:01:00 AM,40,"""2018-40-104-070"""
188444.6974,1997357.775,0.701,0.7229,-0.3367,3/11/2018 11:15:20 AM,40,"""2018-40-105-070"""
188407.717,1997320.798,0.2971,0.3628,0.161,3/11/2018 11:44:00 AM,29,"""2018-29-106-070"""
188464.9525,1997348.329,0,0,0,3/12/2018 6:14:40 AM,40,"""2018-40-101-071"""
188409.3594,1997325.706,0.4453,0.2208,0.1531,3/12/2018 6:26:00 AM,29,"""2018-29-101-071"""
188403.38,1997306.045,0.5475,0.5689,-0.2616,3/12/2018 7:50:40 AM,29,"""2018-29-102-071"""
188446.4611,1997368.988,0,0,0,3/12/2018 8:46:30 AM,40,"""2018-40-102-071"""
188449.9637,1997361.169,0,0,0,3/12/2018 9:43:00 AM,40,"""2018-40-104-071"""
